customer_id,created_at,churned,company_size,contract_type,plan_tier,acquisition_channel,industry,country,tenure_days,company_size_enc,contract_type_enc,plan_tier_enc,acquisition_channel_enc,industry_enc,country_enc,months_active,avg_sessions_all,avg_sessions_3m,avg_adoption_all,avg_adoption_3m,sessions_trend,adoption_trend,sessions_mom_change,avg_api_calls,avg_active_users,total_tickets,tickets_last_3m,avg_csat,min_csat,avg_resolution_hours,pct_billing_tickets,pct_bug_tickets,high_priority_tickets,total_payments,failed_payment_count,late_payment_count,pct_on_time,avg_days_late,payment_ratio,recent_failed_payments,avg_monthly_revenue,target
CUST-2B8108FC,2024-01-14,True,Mid-Market,Annual,Enterprise,Referral,SaaS,India,352,1,1,2,3,7,4,11,39.64,16.0,0.3955,0.226,-5.7455,-0.0406,-21.0,216.09,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,3,0.727,6.27,1.0,0,999.0,1
CUST-3CB2268D,2024-05-22,True,Enterprise,Multi-Year,Enterprise,Paid,SaaS,France,223,2,2,2,1,7,2,5,32.8,40.0,0.57,0.561,8.5,-0.0315,28.0,229.4,3.4,2.0,2.0,2.5,2.0,19.688824422499998,1.0,0.0,2.0,5,0,1,0.8,6.0,1.0,0,999.0,1
CUST-C52F18AE,2023-11-15,False,SMB,Annual,Basic,Paid,Manufacturing,US,412,0,1,0,1,5,6,14,36.64,43.0,0.3833,0.401,0.7187,0.0054,0.0,194.79,2.5,9.0,3.0,2.6666666666666665,1.0,45.00945508635803,0.111,0.0,1.0,14,2,7,0.357,16.93,0.8571,1,99.0,0
CUST-0016F6DD,2022-10-24,False,Enterprise,Annual,Enterprise,Partner,Retail,France,799,2,1,2,2,6,2,27,77.33,83.0,0.7723,0.775,0.1587,-0.001,-8.0,496.74,4.56,4.0,1.0,3.75,1.0,21.703465069375,0.0,0.5,2.0,27,0,1,0.963,0.59,1.0,0,999.0,0
CUST-92B518EE,2024-02-24,True,SMB,Monthly,Pro,Referral,Education,Canada,311,0,0,1,3,1,1,6,47.5,34.33,0.5293,0.4883,-5.1714,-0.0303,18.0,142.0,2.33,1.0,1.0,3.0,3.0,14.525735709444444,0.0,1.0,0.0,6,1,2,0.5,13.33,0.8333,1,299.0,1
CUST-19580DF1,2023-02-09,False,Mid-Market,Monthly,Pro,Paid,E-commerce,France,691,1,0,1,1,0,2,23,81.26,73.0,0.7727,0.784,-0.4249,0.0006,29.0,500.48,4.74,7.0,1.0,4.428571428571429,4.0,15.519524279166665,0.143,0.429,2.0,23,1,5,0.739,6.52,0.9565,0,299.0,0
CUST-3DF8383A,2023-12-01,True,Mid-Market,Annual,Pro,Partner,Manufacturing,US,396,1,1,1,2,5,6,7,50.71,42.0,0.5437,0.4343,-6.1786,-0.0569,2.0,162.43,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0.714,5.57,1.0,0,299.0,1
CUST-F0AB9A1D,2022-10-13,False,Enterprise,Annual,Enterprise,Organic,E-commerce,France,810,2,1,2,0,0,2,27,80.37,74.33,0.75,0.7873,-0.2619,0.0023,-4.0,515.48,4.63,2.0,1.0,3.0,1.0,24.657208190555558,0.0,0.0,1.0,27,0,1,0.963,0.33,1.0,0,999.0,0
CUST-65F8AE24,2022-09-05,False,Mid-Market,Annual,Enterprise,Referral,E-commerce,Germany,848,1,1,2,3,0,3,28,77.96,76.33,0.7433,0.694,-0.0813,-0.0015,25.0,501.07,4.29,5.0,2.0,4.0,1.0,25.024907703277773,0.0,0.4,1.0,28,0,0,1.0,0.0,1.0,0,999.0,0
CUST-8EC46AF8,2023-01-15,False,SMB,Monthly,Basic,Referral,SaaS,UK,716,0,0,0,3,7,5,24,79.21,79.33,0.7129,0.7137,-0.2335,0.0002,8.0,492.5,4.75,4.0,2.0,4.5,4.0,22.99488492472222,0.25,0.5,2.0,24,0,1,0.958,0.38,1.0,0,99.0,0
CUST-3EC5E5C6,2024-05-08,False,SMB,Annual,Pro,Partner,Manufacturing,UK,237,0,1,1,2,5,5,8,52.12,44.67,0.4602,0.4337,-4.2738,-0.0109,48.0,118.25,3.0,4.0,3.0,2.25,1.0,12.350917127777777,0.75,0.0,2.0,8,0,5,0.25,12.25,0.75,0,299.0,0
CUST-1BFCEEE4,2024-02-22,False,Mid-Market,Annual,Pro,Paid,Healthcare,Australia,313,1,1,1,1,3,0,11,45.73,28.33,0.3258,0.1823,-3.9182,-0.047,-9.0,234.73,2.18,2.0,2.0,3.5,3.0,14.13247273486111,1.0,0.0,0.0,11,0,1,0.909,2.45,1.0,0,299.0,0
CUST-1238FEC3,2023-11-19,True,SMB,Monthly,Basic,Paid,Manufacturing,France,408,0,0,0,1,5,2,14,33.21,15.0,0.2983,0.0783,-4.5912,-0.0473,4.0,198.5,2.79,2.0,2.0,1.5,1.0,32.56853561125,0.5,0.0,1.0,14,0,5,0.643,5.0,1.0,0,99.0,1
CUST-233AA5F1,2023-10-06,False,SMB,Monthly,Pro,Paid,Retail,Germany,452,0,0,1,1,6,3,15,82.87,79.33,0.7427,0.7413,-0.2786,-0.0076,-13.0,520.93,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1.0,0.0,1.0,0,299.0,0
CUST-7CBB7404,2024-03-29,True,Mid-Market,Annual,Pro,Paid,E-commerce,Germany,277,1,1,1,1,0,3,5,51.4,60.33,0.5068,0.492,3.2,-0.0057,-32.0,258.6,3.2,2.0,2.0,4.0,3.0,35.380468711527776,1.0,0.0,2.0,5,0,1,0.8,3.2,1.0,0,299.0,1
CUST-20AC9D14,2024-02-27,False,Enterprise,Annual,Enterprise,Referral,Retail,Australia,308,2,1,2,3,6,0,11,34.09,36.33,0.3782,0.3997,0.9545,0.0039,-13.0,181.45,2.55,10.0,3.0,2.5,1.0,56.9063012518889,0.1,0.4,5.0,11,0,4,0.636,5.0,1.0,0,999.0,0
CUST-57A06C54,2024-04-23,False,Mid-Market,Monthly,Pro,Paid,Retail,Canada,252,1,0,1,1,6,1,9,52.11,37.0,0.5079,0.3837,-3.6833,-0.0216,17.0,128.56,2.11,2.0,2.0,3.0,2.0,6.348792996249999,1.0,0.0,1.0,9,0,6,0.222,7.89,0.7778,0,299.0,0
CUST-861E1A74,2023-11-12,True,SMB,Annual,Pro,Paid,SaaS,US,415,0,1,1,1,7,6,6,50.17,45.67,0.491,0.429,-1.4,-0.041,15.0,220.83,3.17,2.0,2.0,2.0,2.0,16.389301024583332,0.5,0.0,0.0,6,0,1,0.833,4.67,1.0,0,299.0,1
CUST-72B6CCC8,2024-02-18,False,Mid-Market,Annual,Pro,Organic,E-commerce,France,317,1,1,1,0,0,2,11,38.09,19.0,0.3685,0.0877,-3.9455,-0.0546,-10.0,191.82,2.27,2.0,1.0,4.5,4.0,21.805218081805556,0.5,0.0,0.0,11,0,1,0.909,2.0,1.0,0,299.0,0
CUST-51FF8714,2024-01-12,False,SMB,Monthly,Pro,Partner,Retail,Germany,354,0,0,1,2,6,3,12,32.58,34.33,0.4118,0.436,0.4161,-0.0003,-1.0,196.42,2.58,9.0,3.0,1.5555555555555556,1.0,36.91346510574075,0.222,0.444,3.0,12,1,1,0.833,5.58,0.9167,0,299.0,0
CUST-A230F833,2024-01-11,False,Mid-Market,Monthly,Pro,Organic,Logistics,UK,355,1,0,1,0,4,5,12,74.75,78.67,0.7502,0.7227,-0.2273,-0.0065,3.0,517.58,4.42,1.0,1.0,5.0,5.0,8.507544585833333,0.0,0.0,0.0,12,0,0,1.0,0.0,1.0,0,299.0,0
CUST-A09F8507,2022-12-28,True,Enterprise,Annual,Enterprise,Paid,Manufacturing,US,734,2,1,2,1,5,6,16,80.81,86.67,0.7514,0.764,0.5485,0.0028,-9.0,508.31,4.88,1.0,1.0,4.0,4.0,18.984529506388892,0.0,0.0,0.0,16,0,0,1.0,0.0,1.0,0,999.0,1
CUST-3D3BDAF7,2023-01-15,False,SMB,Monthly,Pro,Organic,Finance,India,716,0,0,1,0,2,4,24,82.58,73.67,0.7632,0.753,0.14,-0.0008,0.0,511.08,4.17,2.0,1.0,5.0,5.0,30.72672669236111,0.0,0.5,0.0,24,0,0,1.0,0.0,1.0,0,299.0,0
CUST-030230BE,2022-04-17,False,SMB,Annual,Basic,Paid,Healthcare,Germany,989,0,1,0,1,3,3,33,79.3,71.0,0.747,0.7773,-0.393,0.0004,10.0,475.42,4.61,4.0,2.0,4.25,3.0,16.366536314444446,0.0,0.25,1.0,33,1,2,0.909,1.67,0.9697,0,99.0,0
CUST-57F7B9E8,2024-05-19,False,Mid-Market,Annual,Pro,Paid,E-commerce,UK,226,1,1,1,1,0,5,8,35.88,40.33,0.4344,0.3437,1.1071,-0.0441,-42.0,210.5,3.0,3.0,1.0,4.333333333333333,4.0,31.317855060370366,1.0,0.0,3.0,8,2,3,0.375,14.12,0.75,0,299.0,0
CUST-B7DB7E3B,2023-04-02,False,SMB,Monthly,Pro,Referral,SaaS,UK,639,0,0,1,3,7,5,21,79.38,76.67,0.7587,0.788,-0.1169,0.0012,9.0,512.38,3.86,6.0,2.0,4.5,3.0,24.52829516601852,0.0,0.167,0.0,21,1,1,0.905,3.05,0.9524,0,299.0,0
CUST-5B4E0BC3,2024-04-07,False,SMB,Monthly,Pro,Referral,SaaS,India,268,0,0,1,3,7,4,9,43.22,67.67,0.4404,0.4567,4.9833,0.0122,-5.0,184.22,3.11,4.0,1.0,4.0,1.0,21.084649798680555,0.75,0.0,0.0,9,3,4,0.222,18.78,0.6667,1,299.0,0
CUST-02D78DD1,2023-10-17,False,SMB,Annual,Basic,Paid,SaaS,Canada,441,0,1,0,1,7,1,15,35.87,18.0,0.3083,0.163,-4.3286,-0.0378,14.0,213.67,2.27,2.0,1.0,5.0,5.0,26.6013152875,0.0,0.5,0.0,15,1,1,0.867,3.47,0.9333,1,99.0,0
CUST-C1E3B800,2023-05-29,False,Mid-Market,Annual,Pro,Organic,E-commerce,Canada,582,1,1,1,0,0,1,20,79.65,85.33,0.7412,0.7713,0.2083,0.0002,-7.0,500.25,4.35,3.0,2.0,4.666666666666667,4.0,12.828068282037037,0.0,0.0,1.0,20,1,1,0.9,1.6,0.95,0,299.0,0
CUST-F706268E,2024-10-27,True,Enterprise,Annual,Enterprise,Organic,Manufacturing,Canada,65,2,1,2,0,5,1,3,23.0,23.0,0.282,0.282,9.0,-0.1035,36.0,185.33,1.67,1.0,1.0,4.0,4.0,28.411270626666667,0.0,0.0,0.0,3,1,0,0.667,18.0,0.6667,1,999.0,1
CUST-807189E0,2024-03-11,True,Mid-Market,Annual,Pro,Paid,Manufacturing,Canada,295,1,1,1,1,5,1,9,48.67,46.0,0.4546,0.5217,-0.75,0.0168,-77.0,166.56,2.22,3.0,2.0,3.0,1.0,15.670026061574076,0.333,0.333,2.0,9,0,4,0.556,9.0,1.0,0,299.0,1
CUST-A25221A2,2023-04-08,False,SMB,Monthly,Basic,Organic,Finance,France,633,0,0,0,0,2,2,21,79.24,86.0,0.7469,0.6903,0.1273,-0.0024,13.0,505.05,4.48,5.0,2.0,4.6,3.0,17.402805416333333,0.4,0.2,0.0,21,0,0,1.0,0.0,1.0,0,99.0,0
CUST-49476827,2024-03-03,False,Mid-Market,Annual,Pro,Organic,SaaS,US,303,1,1,1,0,7,6,10,37.3,42.67,0.3776,0.3563,0.6121,-0.001,2.0,220.5,2.5,8.0,4.0,3.125,1.0,46.214427621944445,0.0,0.25,3.0,10,0,1,0.9,2.9,1.0,0,299.0,0
CUST-AE370DF6,2024-02-18,False,Mid-Market,Annual,Pro,Organic,Logistics,France,317,1,1,1,0,4,2,11,45.73,31.33,0.3555,0.2013,-3.8545,-0.0433,12.0,213.91,2.55,1.0,1.0,5.0,5.0,20.859928352777775,0.0,0.0,1.0,11,1,1,0.818,6.64,0.9091,0,299.0,0
CUST-02BE573B,2023-12-01,False,SMB,Annual,Basic,Partner,Education,Canada,396,0,1,0,2,1,1,13,34.15,15.33,0.3735,0.182,-4.9725,-0.0484,10.0,182.38,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,0.846,5.31,0.9231,0,99.0,0
CUST-AF1AC6A4,2023-11-12,False,SMB,Monthly,Pro,Partner,Logistics,US,415,0,0,1,2,4,6,14,81.57,79.0,0.7524,0.681,-0.8,-0.01,5.0,549.79,4.64,3.0,2.0,4.0,3.0,24.419562654444444,0.0,0.0,1.0,14,0,0,1.0,0.0,1.0,0,299.0,0
CUST-CCF398AB,2024-02-24,True,SMB,Annual,Pro,Referral,Logistics,US,311,0,1,1,3,4,6,11,37.18,13.33,0.3357,0.1073,-6.0091,-0.0497,-8.0,260.64,3.0,2.0,1.0,3.0,1.0,17.61652550638889,0.0,0.0,0.0,11,2,1,0.727,10.27,0.8182,0,299.0,1
CUST-301EB67E,2024-06-17,True,Mid-Market,Annual,Enterprise,Referral,Healthcare,Australia,197,1,1,2,3,3,0,4,47.75,53.0,0.4382,0.4537,3.5,0.0725,5.0,181.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0.25,27.0,0.5,2,999.0,1
CUST-EBF41437,2023-11-20,True,SMB,Monthly,Basic,Partner,Manufacturing,UK,407,0,0,0,2,5,5,12,42.5,19.0,0.324,0.1437,-5.0699,-0.0524,-4.0,142.75,2.92,1.0,1.0,1.0,1.0,27.198205396111113,1.0,0.0,0.0,12,2,1,0.75,7.17,0.8333,0,99.0,1
CUST-08B0BC2E,2024-07-22,False,SMB,Monthly,Basic,Partner,Healthcare,UK,162,0,0,0,2,3,5,6,51.5,35.0,0.4535,0.426,-8.6,-0.0179,-23.0,174.67,1.83,1.0,1.0,3.0,3.0,19.929122529444445,0.0,0.0,0.0,6,0,0,1.0,0.0,1.0,0,99.0,0
CUST-DCAF0211,2024-04-26,True,Mid-Market,Annual,Pro,Partner,SaaS,UK,249,1,1,1,2,7,5,8,40.88,28.0,0.49,0.4013,-5.2024,-0.0408,12.0,147.25,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,0.875,0.62,1.0,0,299.0,1
CUST-87DB7986,2024-02-02,False,Mid-Market,Monthly,Pro,Partner,Logistics,UK,333,1,0,1,2,4,5,11,41.09,16.67,0.4184,0.303,-5.0909,-0.0354,3.0,216.91,2.18,3.0,2.0,2.6666666666666665,2.0,14.959097706944446,0.333,0.333,0.0,11,1,3,0.636,6.91,0.9091,0,299.0,0
CUST-2650D001,2023-12-30,True,Enterprise,Multi-Year,Enterprise,Paid,Retail,Germany,367,2,2,2,1,6,3,11,52.45,50.0,0.5328,0.5607,-0.1091,0.0197,-21.0,212.55,2.82,4.0,2.0,4.25,2.0,29.289313310416667,0.5,0.5,0.0,11,3,2,0.455,16.36,0.5455,1,999.0,1
CUST-EDDB87A7,2023-05-23,False,Enterprise,Annual,Enterprise,Paid,Finance,US,588,2,1,2,1,2,6,20,76.0,77.67,0.7302,0.7333,0.3534,-0.0012,6.0,493.15,3.9,4.0,2.0,4.5,4.0,20.683757210763886,0.0,0.75,2.0,20,0,0,1.0,0.0,1.0,0,999.0,0
CUST-D8584EF9,2024-04-25,True,Mid-Market,Annual,Enterprise,Partner,Finance,Germany,250,1,1,2,2,2,3,9,48.56,29.67,0.3998,0.262,-6.35,-0.055,-5.0,166.22,2.67,2.0,2.0,4.5,4.0,18.96983732611111,0.0,0.5,0.0,9,0,3,0.667,6.89,1.0,0,999.0,1
CUST-1C2FB7CF,2022-06-07,False,SMB,Monthly,Basic,Referral,Healthcare,US,938,0,0,0,3,3,6,31,82.77,98.33,0.767,0.7553,0.371,0.0004,-24.0,478.13,4.68,5.0,2.0,4.2,1.0,12.39279109727778,0.0,0.0,1.0,31,0,0,1.0,0.0,1.0,0,99.0,0
CUST-AF9E0350,2024-07-15,False,Enterprise,Annual,Enterprise,Paid,Finance,US,169,2,1,2,1,2,6,6,52.83,49.67,0.4837,0.4017,-2.8286,-0.0568,4.0,97.17,3.67,1.0,1.0,2.0,2.0,18.184514245555555,0.0,1.0,0.0,6,0,1,0.833,1.83,1.0,0,999.0,0
CUST-243DA98F,2024-06-10,False,SMB,Monthly,Pro,Paid,Healthcare,UK,204,0,0,1,1,3,5,7,80.57,81.0,0.7341,0.6803,0.2143,-0.0236,7.0,458.71,3.86,2.0,2.0,3.5,3.0,23.787998377222223,0.0,1.0,0.0,7,0,0,1.0,0.0,1.0,0,299.0,0
CUST-2E91B49B,2023-02-21,False,Enterprise,Monthly,Enterprise,Partner,Healthcare,India,679,2,0,2,2,3,4,23,80.35,80.0,0.7387,0.79,0.3291,0.0028,44.0,494.96,4.35,3.0,1.0,4.333333333333333,3.0,9.899328274351852,0.0,0.0,1.0,23,0,1,0.957,1.0,1.0,0,999.0,0
CUST-52FB2BC0,2024-06-02,False,SMB,Monthly,Basic,Paid,Retail,Canada,212,0,0,0,1,6,1,7,41.0,40.0,0.4626,0.5107,-3.0714,-0.01,-4.0,215.0,2.14,2.0,2.0,3.5,2.0,15.242885949027778,1.0,0.0,1.0,7,1,1,0.714,5.86,0.8571,1,99.0,0
CUST-DB7E1ECF,2024-11-20,False,Enterprise,Multi-Year,Enterprise,Organic,E-commerce,India,41,2,2,2,0,0,4,2,28.5,28.5,0.305,0.305,0.0,0.0,5.0,112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1.0,0.0,1.0,0,999.0,0
CUST-17DD8DB0,2023-01-04,False,Mid-Market,Monthly,Pro,Partner,Retail,Canada,727,1,0,1,2,6,1,24,77.62,82.67,0.7515,0.774,-0.1152,0.0025,-6.0,476.33,4.46,3.0,1.0,4.666666666666667,4.0,14.72729502861111,0.333,0.0,1.0,24,0,2,0.917,1.17,1.0,0,299.0,0
CUST-FB6CA676,2024-10-28,True,Mid-Market,Annual,Pro,Paid,Retail,UK,64,1,1,1,1,6,5,2,20.5,20.5,0.23,0.23,0.0,0.0,-9.0,134.5,4.5,1.0,1.0,3.0,3.0,21.687749414444443,0.0,1.0,0.0,2,0,1,0.5,4.5,1.0,0,299.0,1
CUST-4794D6ED,2023-08-21,False,Enterprise,Multi-Year,Enterprise,Paid,Logistics,Australia,498,2,2,2,1,4,0,17,79.12,78.33,0.7591,0.7393,-0.9632,-0.0007,-7.0,487.18,4.18,3.0,1.0,3.6666666666666665,2.0,10.997602193518517,0.0,0.0,0.0,17,1,0,0.941,2.59,0.9412,0,999.0,0
CUST-0911DF9F,2024-05-30,False,Mid-Market,Annual,Pro,Partner,Retail,Germany,215,1,1,1,2,6,3,8,34.0,38.67,0.3655,0.3773,0.8333,0.0085,9.0,234.88,3.5,6.0,5.0,2.0,1.0,35.236468152175924,0.333,0.333,2.0,8,1,1,0.75,9.38,0.875,1,299.0,0
CUST-CD5DD487,2023-12-19,True,Mid-Market,Annual,Enterprise,Partner,Manufacturing,Germany,378,1,1,2,2,5,3,12,41.08,22.33,0.3824,0.1387,-3.8147,-0.0491,-16.0,156.25,2.58,1.0,1.0,1.0,1.0,23.247451451388887,0.0,0.0,0.0,12,0,3,0.75,4.92,1.0,0,999.0,1
CUST-B2013D30,2024-03-08,False,Mid-Market,Monthly,Enterprise,Partner,Finance,Germany,298,1,0,2,2,2,3,10,58.5,39.33,0.5316,0.377,-0.8424,-0.0191,18.0,240.2,2.7,4.0,3.0,4.25,4.0,18.250586348263887,0.75,0.25,1.0,10,0,4,0.6,8.5,1.0,0,999.0,0
CUST-286D368F,2023-05-29,False,SMB,Monthly,Pro,Paid,E-commerce,Canada,582,0,0,1,1,0,1,20,77.5,86.33,0.712,0.7377,0.6316,0.0036,-2.0,507.1,4.25,4.0,1.0,4.25,4.0,19.277228242013887,0.25,0.25,0.0,20,0,1,0.95,0.5,1.0,0,299.0,0
CUST-90811C2D,2023-07-07,True,SMB,Monthly,Basic,Partner,Education,Canada,543,0,0,0,2,1,1,16,33.38,35.67,0.4322,0.3707,0.5853,-0.0017,-10.0,225.81,2.38,13.0,1.0,2.5384615384615383,1.0,41.56993411589743,0.308,0.308,6.0,16,1,3,0.75,5.38,0.9375,0,99.0,1
CUST-42F693BD,2024-06-11,True,SMB,Monthly,Basic,Organic,Manufacturing,UK,203,0,0,0,0,5,5,7,49.57,50.0,0.4414,0.3327,-0.1429,-0.0596,37.0,172.71,2.14,1.0,1.0,5.0,5.0,14.255157438333333,0.0,0.0,0.0,7,1,1,0.714,3.86,0.8571,1,99.0,1
CUST-37775D5C,2024-07-22,True,Mid-Market,Monthly,Pro,Organic,E-commerce,UK,162,1,0,1,0,0,5,5,47.6,42.33,0.4838,0.413,-5.8,-0.0686,-26.0,162.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.8,9.6,0.8,1,299.0,1
CUST-0AD07973,2023-09-13,True,SMB,Monthly,Basic,Paid,Manufacturing,France,475,0,0,0,1,5,2,11,78.09,86.0,0.7233,0.7677,1.0727,0.0032,-23.0,513.27,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,1,0.909,1.27,1.0,0,99.0,1
CUST-8C48CDEC,2024-01-21,False,Enterprise,Multi-Year,Enterprise,Organic,Manufacturing,India,345,2,2,2,0,5,4,12,34.42,30.0,0.3935,0.33,-0.7308,-0.0105,14.0,173.75,2.42,9.0,2.0,2.5555555555555554,1.0,40.530773206574075,0.0,0.556,0.0,12,1,3,0.667,8.33,0.9167,1,999.0,0
CUST-70B35515,2023-12-22,True,Enterprise,Multi-Year,Enterprise,Partner,SaaS,France,375,2,2,2,2,7,2,9,28.67,30.0,0.3943,0.3573,0.0833,0.0077,13.0,184.89,2.44,3.0,2.0,2.0,1.0,46.36743836055555,0.333,0.667,2.0,9,0,0,1.0,0.0,1.0,0,999.0,1
CUST-56AB2892,2024-05-14,False,Enterprise,Multi-Year,Enterprise,Paid,Finance,UK,231,2,2,2,1,2,5,8,41.25,41.33,0.4582,0.596,-0.4286,0.0463,-21.0,220.88,2.62,1.0,1.0,2.0,2.0,36.739016356111115,1.0,0.0,0.0,8,1,3,0.5,14.12,0.875,0,999.0,0
CUST-B60938F7,2024-02-04,True,Mid-Market,Annual,Enterprise,Partner,Finance,Canada,331,1,1,2,2,2,1,10,48.3,30.67,0.3991,0.1643,-5.5333,-0.0649,-8.0,148.9,2.7,2.0,1.0,2.0,2.0,31.675685986111112,0.0,0.0,0.0,10,1,2,0.7,9.1,0.9,1,999.0,1
CUST-613160CA,2024-05-27,False,SMB,Monthly,Basic,Paid,Healthcare,Canada,218,0,0,0,1,3,1,8,35.0,37.0,0.3915,0.369,1.7143,-0.0044,9.0,170.75,2.38,5.0,1.0,3.2,1.0,38.927850514333336,0.4,0.2,1.0,8,1,0,0.875,4.0,0.875,1,99.0,0
CUST-54A1EDF5,2023-10-29,False,SMB,Annual,Basic,Partner,Education,UK,429,0,1,0,2,1,5,15,36.2,11.67,0.3329,0.1257,-4.6036,-0.0377,3.0,204.67,3.07,2.0,1.0,3.0,3.0,18.44747380361111,1.0,0.0,0.0,15,1,1,0.867,3.93,0.9333,0,99.0,0
CUST-9C2B2A5A,2024-05-02,True,SMB,Monthly,Pro,Referral,Healthcare,UK,243,0,0,1,3,3,5,8,61.12,54.0,0.579,0.549,-2.8214,-0.0309,-14.0,184.5,1.88,3.0,1.0,3.0,1.0,23.79337647712963,0.333,0.0,0.0,8,0,3,0.625,6.12,1.0,0,299.0,1
CUST-C7ED8A49,2024-02-02,False,Enterprise,Multi-Year,Enterprise,Paid,Education,Germany,333,2,2,2,1,1,3,11,62.0,51.67,0.5194,0.4863,-2.0909,-0.0099,-5.0,180.09,3.36,2.0,1.0,5.0,5.0,14.356967758055557,0.5,0.5,0.0,11,1,5,0.455,12.82,0.9091,0,999.0,0
CUST-48D86245,2024-10-26,True,SMB,Monthly,Pro,Organic,Manufacturing,India,66,0,0,1,0,5,4,3,34.67,34.67,0.3107,0.3107,-5.5,-0.0115,-6.0,172.67,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0.333,14.67,1.0,0,299.0,1
CUST-2966F168,2023-02-18,False,SMB,Annual,Pro,Paid,Healthcare,US,682,0,1,1,1,3,6,23,75.04,75.67,0.7497,0.7477,0.0158,-0.0027,-34.0,497.3,4.26,3.0,1.0,5.0,5.0,18.40103022962963,0.0,0.333,1.0,23,0,1,0.957,1.3,1.0,0,299.0,0
CUST-9CB8DB52,2023-01-29,False,SMB,Monthly,Pro,Organic,Logistics,US,702,0,0,1,0,4,6,24,78.08,71.0,0.7415,0.769,0.193,0.0014,2.0,543.75,4.0,4.0,1.0,4.75,4.0,18.272593293958334,0.0,0.25,0.0,24,0,0,1.0,0.0,1.0,0,299.0,0
CUST-CFA56CBB,2024-01-26,True,SMB,Multi-Year,Basic,Organic,Logistics,Germany,340,0,2,0,0,4,3,9,41.22,25.67,0.4077,0.321,-4.3833,-0.034,11.0,196.11,2.44,1.0,1.0,1.0,1.0,27.820498299722225,0.0,0.0,1.0,9,0,2,0.778,4.89,1.0,0,99.0,1
CUST-73D775B8,2024-01-09,False,SMB,Annual,Basic,Paid,Logistics,France,357,0,1,0,1,4,2,12,39.25,16.0,0.3952,0.168,-5.7587,-0.0434,-3.0,182.67,2.25,1.0,1.0,5.0,5.0,14.222053200555555,0.0,0.0,0.0,12,2,4,0.5,14.0,0.8333,0,99.0,0
CUST-72EA0298,2024-01-17,False,Mid-Market,Annual,Pro,Organic,Finance,Canada,349,1,1,1,0,2,1,12,49.5,51.33,0.4456,0.572,-0.5245,0.0146,16.0,165.75,2.42,4.0,2.0,2.75,1.0,12.707000908472224,1.0,0.0,1.0,12,1,6,0.417,12.67,0.9167,1,299.0,0
CUST-70BE9D2D,2024-10-29,False,Mid-Market,Annual,Pro,Partner,Logistics,Canada,63,1,1,1,2,4,1,3,22.0,22.0,0.2967,0.2967,2.5,0.003,-2.0,190.0,3.33,1.0,1.0,5.0,5.0,30.72253321,0.0,0.0,0.0,3,0,1,0.667,9.67,1.0,0,299.0,0
CUST-6BD00694,2024-01-03,True,Mid-Market,Multi-Year,Pro,Partner,Manufacturing,France,363,1,2,1,2,5,2,6,56.33,45.0,0.446,0.42,-7.1429,-0.0239,-17.0,229.0,2.83,1.0,1.0,4.0,4.0,4.847768575277778,0.0,0.0,0.0,6,0,1,0.833,4.33,1.0,0,299.0,1
CUST-B14A1C4B,2024-05-02,False,SMB,Monthly,Pro,Partner,Education,India,243,0,0,1,2,1,4,8,42.62,46.33,0.4481,0.6087,-2.2262,0.0645,-24.0,179.38,2.88,4.0,3.0,3.0,2.0,13.860367962916666,0.75,0.0,0.0,8,1,2,0.625,11.62,0.875,0,299.0,0
CUST-5AF41F86,2023-10-29,False,Mid-Market,Monthly,Pro,Paid,Finance,US,429,1,0,1,1,2,6,15,31.4,8.0,0.3035,0.1287,-4.6643,-0.0355,-3.0,200.13,2.07,1.0,1.0,3.0,3.0,9.924246058333333,1.0,0.0,0.0,15,0,1,0.933,1.73,1.0,0,299.0,0
CUST-5D04D5AB,2023-09-10,False,SMB,Annual,Pro,Partner,Finance,India,478,0,1,1,2,2,4,16,82.44,86.0,0.7776,0.7617,0.2485,0.0022,16.0,528.0,5.38,2.0,2.0,3.0,1.0,11.070394341805555,0.0,0.0,2.0,16,1,1,0.875,2.38,0.9375,0,299.0,0
CUST-45C41AAF,2023-09-26,False,SMB,Monthly,Pro,Partner,Retail,Australia,462,0,0,1,2,6,0,16,33.88,14.33,0.3111,0.1797,-3.7441,-0.0288,2.0,224.5,2.69,2.0,1.0,2.0,2.0,23.203633338472223,0.0,0.5,1.0,16,4,1,0.688,11.25,0.75,1,299.0,0
